Year,Week Ending,State,Commodity,Data Item,Yield
2009,,NORTH DAKOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",44.8
2009,,NORTH DAKOTA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",46
2009,,NORTH DAKOTA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",39
2009,,NORTH DAKOTA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",48
2009,,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171
2009,,OHIO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",75
2009,,OHIO,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49
2009,,OHIO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",71
2009,,OHIO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",71
2009,,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",105
2009,,OKLAHOMA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",34
2009,,OKLAHOMA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",14
2009,,OKLAHOMA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",56
2009,,OKLAHOMA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31
2009,,OKLAHOMA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",22
2009,,OKLAHOMA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",22
2009,,OREGON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",60
2009,,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215
2009,,OREGON,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",100
2009,,OREGON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",55.7
2009,,OREGON,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",54
2009,,OREGON,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",56
2009,,OTHER STATES,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",30.9
2009,,PENNSYLVANIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",75
2009,,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",142
2009,,PENNSYLVANIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",61
2009,,PENNSYLVANIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46
2009,,PENNSYLVANIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",56
2009,,PENNSYLVANIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",56
2009,,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",111
2009,,SOUTH CAROLINA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",55
2009,,SOUTH CAROLINA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24.5
2009,,SOUTH CAROLINA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",47
2009,,SOUTH CAROLINA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",47
2009,,SOUTH DAKOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",54
2009,,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",151
2009,,SOUTH DAKOTA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",21
2009,,SOUTH DAKOTA,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",35
2009,,SOUTH DAKOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",73
2009,,SOUTH DAKOTA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",61
2009,,SOUTH DAKOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42
2009,,SOUTH DAKOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",42.4
2009,,SOUTH DAKOTA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",44
2009,,SOUTH DAKOTA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",22
2009,,SOUTH DAKOTA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",41
2009,,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",148
2009,,TENNESSEE,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45
2009,,TENNESSEE,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",50
2009,,TENNESSEE,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",50
2009,,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",124
2009,,TEXAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",47
2009,,TEXAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",48
2009,,TEXAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",25.5
2009,,TEXAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",25
2009,,TEXAS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",25
2009,,UTAH,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",83
2009,,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",150
2009,,UTAH,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",81
2009,,UTAH,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",49.5
2009,,UTAH,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",44
2009,,UTAH,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",50
2009,,VIRGINIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",74
2009,,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",131
2009,,VIRGINIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",54
2009,,VIRGINIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37
2009,,VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",58
2009,,VIRGINIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",58
2009,,WASHINGTON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",64
2009,,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215
2009,,WASHINGTON,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",80
2009,,WASHINGTON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",54.6
2009,,WASHINGTON,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",45
2009,,WASHINGTON,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",58
2009,,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",126
2009,,WEST VIRGINIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41
2009,,WEST VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",50
2009,,WEST VIRGINIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",50
2009,,WISCONSIN,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",59
2009,,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",153
2009,,WISCONSIN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",68
2009,,WISCONSIN,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40
2009,,WISCONSIN,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",68
2009,,WISCONSIN,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68
2009,,WYOMING,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",105
2009,,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",140
2009,,WYOMING,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",61
2009,,WYOMING,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",38
2009,,WYOMING,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",38
2008,,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",104
2008,,ALABAMA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",50
2008,,ALABAMA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",53
2008,,ALABAMA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35
2008,,ALABAMA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",71
2008,,ALABAMA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",71
2008,,ALASKA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",29.1
2008,,ALASKA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",26
2008,,ARIZONA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",120
2008,,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165
2008,,ARIZONA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",90
2008,,ARIZONA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",97.9
2008,,ARIZONA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",98
2008,,ARIZONA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",95
2008,,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152
2008,,ARKANSAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",88
2008,,ARKANSAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38
2008,,ARKANSAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",56
2008,,ARKANSAS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",56
2008,,CALIFORNIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",55
2008,,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195
2008,,CALIFORNIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",80
2008,,CALIFORNIA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",95
2008,,CALIFORNIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",89.6
2008,,CALIFORNIA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",105
2008,,CALIFORNIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",85
2008,,COLORADO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",120
2008,,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",137
2008,,COLORADO,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",33
2008,,COLORADO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",70
2008,,COLORADO,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",30
2008,,COLORADO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",31.8
2008,,COLORADO,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",75
2008,,COLORADO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",31
2008,,DELAWARE,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",80
2008,,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",125
2008,,DELAWARE,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27.5
2008,,DELAWARE,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",77
2008,,DELAWARE,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",77
2008,,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",110
2008,,FLORIDA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38
2008,,FLORIDA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",54
2008,,FLORIDA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",54
2008,,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",140
2008,,GEORGIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",69
2008,,GEORGIA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",30
2008,,GEORGIA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",45
2008,,GEORGIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31
2008,,GEORGIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",55
2008,,GEORGIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",55
2008,,IDAHO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",86
2008,,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170
2008,,IDAHO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",69
2008,,IDAHO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",73.8
2008,,IDAHO,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",72
2008,,IDAHO,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",73
2008,,IDAHO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",75
2008,,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",179
2008,,ILLINOIS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",70
2008,,ILLINOIS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",103
2008,,ILLINOIS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47
2008,,ILLINOIS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",64
2008,,ILLINOIS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",64
2008,,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",160
2008,,INDIANA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",75
2008,,INDIANA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45
2008,,INDIANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",69
2008,,INDIANA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",69
2008,,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171
2008,,IOWA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",65
2008,,IOWA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.5
2008,,IOWA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",48
2008,,IOWA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",48
2008,,KANSAS,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",37
2008,,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",133
2008,,KANSAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",53
2008,,KANSAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",78
2008,,KANSAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37
2008,,KANSAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",40
2008,,KANSAS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",40
2008,,KENTUCKY,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",88
2008,,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",136
2008,,KENTUCKY,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",90
2008,,KENTUCKY,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.5
2008,,KENTUCKY,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",71
2008,,KENTUCKY,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",71
2008,,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144
2008,,LOUISIANA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",87
2008,,LOUISIANA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33
2008,,LOUISIANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",57
2008,,LOUISIANA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",57
2008,,MAINE,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",55
2008,,MAINE,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",65
2008,,MARYLAND,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",90
2008,,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",121
2008,,MARYLAND,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
2008,,MARYLAND,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",73
2008,,MARYLAND,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",73
2008,,MICHIGAN,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",46
2008,,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",138
2008,,MICHIGAN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",66
2008,,MICHIGAN,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37
2008,,MICHIGAN,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",68
2008,,MICHIGAN,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68
2008,,MINNESOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",65
2008,,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",162
2008,,MINNESOTA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",23
2008,,MINNESOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",68
2008,,MINNESOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38
2008,,MINNESOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",55.9
2008,,MINNESOTA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",56
2008,,MINNESOTA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",52
2008,,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",140
2008,,MISSISSIPPI,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",71
2008,,MISSISSIPPI,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40
2008,,MISSISSIPPI,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",62
2008,,MISSISSIPPI,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",62
2008,,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144
2008,,MISSOURI,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",55
2008,,MISSOURI,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",97
2008,,MISSOURI,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38
2008,,MISSOURI,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",48
2008,,MISSOURI,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",48
2008,,MONTANA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",50
2008,,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",122
2008,,MONTANA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",9
2008,,MONTANA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",51
2008,,MONTANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",30.1
2008,,MONTANA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",24
2008,,MONTANA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",19
2008,,MONTANA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",39
2008,,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163
2008,,NEBRASKA,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",33
2008,,NEBRASKA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",70
2008,,NEBRASKA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",91
2008,,NEBRASKA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.5
2008,,NEBRASKA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",44
2008,,NEBRASKA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",44
2008,,NEVADA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",100
2008,,NEVADA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",100.7
2008,,NEVADA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",95
2008,,NEVADA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",104
2008,,NEW JERSEY,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",71
2008,,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",116
2008,,NEW JERSEY,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
2008,,NEW JERSEY,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",61
2008,,NEW JERSEY,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",61
2008,,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185
2008,,NEW MEXICO,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",43
2008,,NEW MEXICO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",31
2008,,NEW MEXICO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",31
2008,,NEW YORK,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",52
2008,,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144
2008,,NEW YORK,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",66
2008,,NEW YORK,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46
2008,,NEW YORK,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",63
2008,,NEW YORK,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",63
2008,,NORTH CAROLINA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",71
2008,,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",78
2008,,NORTH CAROLINA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",80
2008,,NORTH CAROLINA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",56
2008,,NORTH CAROLINA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33
2008,,NORTH CAROLINA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",60
2008,,NORTH CAROLINA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",60
2008,,NORTH DAKOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",56
2008,,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",124
2008,,NORTH DAKOTA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",17
2008,,NORTH DAKOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",51
2008,,NORTH DAKOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28
2008,,NORTH DAKOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",35.8
2008,,NORTH DAKOTA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",38.5
2008,,NORTH DAKOTA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",24
2008,,NORTH DAKOTA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",41
2008,,OHIO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",72
2008,,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",131
2008,,OHIO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",70
2008,,OHIO,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36
2008,,OHIO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",67
2008,,OHIO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",67
2008,,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",110
2008,,OKLAHOMA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",40
2008,,OKLAHOMA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",19
2008,,OKLAHOMA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",45
2008,,OKLAHOMA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",25
2008,,OKLAHOMA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",37
2008,,OKLAHOMA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",37
2008,,OREGON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",50
2008,,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195
2008,,OREGON,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",100
2008,,OREGON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",54.9
2008,,OREGON,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",45
2008,,OREGON,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",57
2008,,OTHER STATES,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",32.2
2008,,PENNSYLVANIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",75
